stationid,name,longitude,latitude ,free_bikes,empty_slots,total_bikes
c00fd4c69708587e21968504c270e8c4,de Bordeaux / Gilford,-73.5762870311737,45.53611005443118,1,15,16
fcdb13ffead3bb13cd5a1080fe953b48,de Bordeaux / Masson,-73.5824453830719,45.53898439552301,5,10,15
202f7da35f952703f25808c13ef16abe,Labadie / du Parc,-73.59682738780975,45.5198946757576,3,14,17
6b566fd6a50d2693ee4c6a56bbf20b13,Fullum / Marie-Anne,-73.56803923845291,45.53650541861215,6,16,22
dcf3b29b6fc30a0bc50964db1228f0d3,Parthenais / du Mont-Royal,-73.57141345739365,45.53640396516409,2,12,14
39bb125f5342525e2cea093e9229bdcb,Clark / St-Viateur,-73.59935637563467,45.5251943015533,11,4,15
052eb3e7422cdd1cdc5d555cf8d05c98,Duluth  / St-Denis,-73.57594907283782,45.52062760607925,12,2,14
4f58715f5aa830d7097b824632c8dbd5,Clark / Rachel,-73.58212888,45.5173538,22,7,29
ed2dc14d5dca967b3acc6d04a86d3dd4,Resther / du Mont-Royal,-73.58177483081818,45.52562819123256,17,4,21
b3595b16fa264069717263de34d8abab,de Mentana / Marie-Anne,-73.57785880565643,45.526026565221414,11,16,27
f8a0ae729a9fb295579ee66a3a5c7066,Hutchison / Prince-Arthur,-73.57610732316971,45.50975858607626,3,26,29
da380969c710c121bb277673d745394a,Duluth / St-Laurent,-73.57950568199158,45.516906476407094,20,4,24
706aa9cbfdd3690017049a4f1239f340,du Mont-Royal / Clark,-73.58685,45.51941,14,19,33
dce3a1ec07d63b448de172e7d72d0ac3,Bernard / Jeanne-Mance,-73.6049484461546,45.52428310031213,14,8,22
8680c2c22674be06c18897967d07274d,Jeanne-Mance / Laurier,-73.59497621666378,45.52027633320609,4,16,20
6687fb585a268ce2773a3bf177d018d1,Milton / Durocher,-73.57492983341217,45.508140959417744,1,24,25
6830d20837ee0a702a0d46d406d28adc,Clark / Prince-Arthur,-73.57301607728004,45.513342512307055,5,25,30
b7cf05962849c6800c979739cd747589,Prince-Arthur / du Parc,-73.57547,45.51059,6,22,28
934c01777da99558c71fb7d884c0b0fd,Bercy / Rachel,-73.56196403503418,45.53840340979245,6,8,14
0ab7d3c6a7bca8046048579a75bd6ee3,Ste-Famille / des Pins,-73.57688784599304,45.51283174510449,5,6,11
5cfd60046a752b4509984dd7a4809b97,de l'Esplanade / du Mont-Royal,-73.5883381962776,45.51825290855221,20,3,23
59558213efd32c716822b3e9e9570282,Villeneuve / St-Urbain,-73.590559,45.520188,17,1,18
046de14b5741438fbdca56a59103a640,de Rouen / Hogan,-73.55421245098114,45.53636263222538,4,11,15
427f2a0d1140f625f37362e57df8ddc8,de Gaspé / St-Viateur,-73.59738260507582,45.527672646696104,1,18,19
2d115175567a8c88d4f82138687cda9e,Waverly / Van Horne,-73.607723,45.527363,10,1,11
03ded6d6c0277b031f18feae9c518a75,Poupart / Ontario,-73.55348825454712,45.531836726498305,4,15,19
bee62ce0ebdbbb977892fdd622bb6752,Querbes / Laurier,-73.59788417816162,45.51748721436461,7,5,12
f579de6a5a33991af59a9ac22eee6f95,Berri / Cherrier,-73.5692971944809,45.519266156911335,16,20,36
f6ab2306a49dab9b89f6c9b84ba9db2a,Aylmer / Prince-Arthur,-73.57769787311554,45.508566869474386,18,5,23
39244374a5b3ce23cb1b770ca09bd40c,Bloomfied / Elmwood,-73.60320568084717,45.51825588419192,12,3,15
636183b074c59d10b7ef068230b11fb9,Marie-Anne / St-Hubert,-73.5788968205452,45.5246829812827,10,8,18
fccd62f25a7dcb4f43bf9a6a18e805be,Durocher / Bernard,-73.60668718814848,45.52222528598142,0,15,15
d92d303481fd9aabbebf6b8f94872a15,Fullum / de Rouen,-73.55876013636589,45.5321322155395,16,6,22
da210259ebf19775cc34bb29eaf25298,Sherbrooke / Frontenac,-73.56081,45.5367,5,9,14
4cfa37d30555ab9641249939855931ed,Square St-Louis (du Square St-Louis / Laval),-73.5701286792755,45.516090801970655,7,21,28
05f141e61629ef218fc51a3f4969d489,St-Dominique / du Mont-Royal,-73.58582027256489,45.52055948154798,14,7,21
115474ece7fe0aa5e0a79e56b11b3c8c,St-André / Cherrier,-73.567695915699,45.52051578783967,6,21,27
5e5cdc771e75f49bfd45462477eaa3d2,Bloomfield / Bernard,-73.60820215362764,45.520545179997015,10,16,26
4ce15c387a972cba5e0f347686a5bed6,Gauthier / Parthenais,-73.56377989053726,45.53292625574653,3,12,15
3e9e4f67f3381c248e404a31a444593e,Garnier / St-Grégoire,-73.58710169792175,45.5358215436799,2,20,22
45f58d2bbe9530b531b4d156490598a5,de Lanaudière / Marie-Anne,-73.57480645179749,45.52932643090091,1,18,19
59613e10c70abb20ad41e36aa5ecd727,de Lanaudière / du Mont-Royal,-73.57699647545813,45.53022106537559,5,26,31
f4ecabed1cc5d24dc4d5641aba401496,Boyer / du Mont-Royal,-73.57991673052311,45.527432126380575,18,7,25
b17c1462a40c242a182e48fe9202146c,Chapleau / du Mont-Royal,-73.56936,45.53867,1,13,14
91999bda6f446db71f0ab1f18ebc4b23,Parc de Bullion (de Bullion / Prince-Arthur),-73.57213497161865,45.515604257816335,5,13,18
f95c4b2a6cd2043afb97a5e167902488,Hutchison / Van Horne,-73.6106863617897,45.52497706918177,1,17,18
aa93ad632b7f326332cead40cd3af216,Dollard / Van Horne,-73.61646920442581,45.51915286772737,0,18,18
24d6cf55dd9c36caa1aac57ea06d80d7,de Maisonneuve / Mansfield (sud),-73.57346534729004,45.502053864057466,4,20,24
4de7379430623fca6d843562d1ce43e6,Hélène-Baillargeon / St-Denis,-73.59527,45.52974,9,10,19
fc76ef32a2323d60d759e2229379418c,St-Dominique / Bernard,-73.60122251338906,45.52793332015246,6,17,23
706a3333515c727742dde20b0adbaae3,St-Hubert / Laurier,-73.587866127491,45.52895039362793,11,8,19
ff534fa61076a7bc3694dbc2ea26efaf,Hutchison / des Pins,-73.57805,45.51069,14,7,21
c73445e90f1a3324b77d2c1fdb4d53e3,Durocher / Sherbrooke,-73.57228517532349,45.507076248365834,3,20,23
77be8b3e222ca95757ab876157bb30dc,de l'Hôtel-de-Ville / Sherbrooke,-73.56835573911665,45.514524730294404,8,17,25
469ae7d7a28665f3f945c3a1aa53cc0d,Cartier / Rosemont,-73.59104454517365,45.54124722370603,8,10,18
638db20afe40bf00a77633fca8ebfee9,Graham / Brookfield,-73.62985610961914,45.52022241072457,3,20,23
129434189a0b64ea3316943618e45ff4,Louis-Hémon / Rosemont,-73.58794391155243,45.54433850465683,16,0,16
0dcaca1327f9e25a991cda59b2f33ac5,Brittany / Ainsley,-73.65003436803818,45.52588991809354,16,0,16
cbd672a65f66f7bfa419431d60aea030,Parc Pratt (Dunlop / Van Horne),-73.61968517303467,45.514918954061876,7,7,14
39dfbf1650c05e4f21a3b196818c4d71,de Bellechasse / de St-Vallier,-73.60112428665161,45.53341043363302,11,8,19
2c9020413f1e9874756f0d7fcc743307,St-Dominique / St-Zotique,-73.6110632121563,45.53226461018495,16,13,29
4fa269879d40657ffbab12fdb2c851cc,Louis-Hébert / de Bellechasse,-73.58868420124054,45.546661109634606,22,3,25
cd346f121dc129eb074db032bcd38d05,de Bordeaux / St-Zotique,-73.59866470098495,45.546539011777845,3,16,19
f196e6edd4bbd2457f2b3b90f7566aaf,Clark / Laurier,-73.59346926212311,45.522544455627866,4,11,15
63d26eacf7e8f19a45c9e101b6f71ddd,Parc Joyce (Rockland / Lajoie),-73.614991,45.515617,7,4,11
425d72b42e841857dfef54441255aebe,des Érables / Bélanger,-73.60087350010872,45.54912085535069,7,8,15
2b57be16a1b802c69de6742a1ec49527,Louis-Hébert / St-Zotique,-73.59576,45.55001,14,1,15
3c9ca35a06d4914adaf025fd59c55d8e,Parc du Pélican (1ère avenue / Masson),-73.57645065,45.5451997,14,21,35
412b6c7d157d69fcf39a8ec8a1269c69,de Gaspé / Beaubien,-73.60700100660324,45.531957916826386,7,6,13
a55042c1563ddaefa910fdd0553e594a,Parc Père-Marquette (Chambord / Rosemont),-73.59321847558022,45.537087833013324,18,21,39
b8fa3135508e1b6500591a38636be02e,St-Dominique / de Bellechasse,-73.60488876700401,45.52952466565309,0,28,28
858fd4009507f33322a20093acca0ced,Villeneuve / du Parc,-73.59235,45.51829,15,0,15
de47bdda50a0b713a267c0bd08d0a959,1ère avenue / Rosemont,-73.58486741781235,45.54779995287998,8,7,15
fb827e1f22e7180918b8311814ad5b5b,1ère  avenue / St-Zotique,-73.59392791986465,45.551937362101,5,10,15
0804af1a0607c5aff81fae6d4bab8fc7,Boyer / Rosemont,-73.59553456306458,45.53409866804061,12,19,31
d6c3fafac0ba50db181823baf216ba98,Cartier / Bélanger,-73.60281676054001,45.546779039476185,1,22,23
fbce0c9761735863a0a102042faea923,de l'Hôtel-de-Ville / Roy,-73.57449866831303,45.51733075399989,10,7,17
d4b0eb7bc61aae6326fe725d85da751d,Chambord / Beaubien,-73.59936207532883,45.539900246044354,14,4,18
e4a5e5301aba4cd89564b10966fb81c9,de Brébeuf / du Mont-Royal,-73.57792854309082,45.52927839879717,19,2,21
02044f52405851c50980c20964349a5d,Drolet / Beaubien,-73.605834,45.533348,14,8,22
31e638f409c4a93e68f461daed035811,5e avenue / Rosemont,-73.58308374881744,45.54990048023633,3,15,18
8951d589de5b1127135d823158676a54,Chabot / Beaubien,-73.59564453363419,45.544375546398065,9,6,15
efaae4b093ad86f718bcc49ef399d653,Henri-Julien / de Bellechasse,-73.60308364033699,45.5315079142152,3,16,19
e2922721127dd2164c595a61feb86504,27e avenue / Rosemont,-73.57139468193054,45.563709940264175,3,15,18
b0f4cfae8d6efd744b142c7f3140e5dc,Drolet / St-Zotique,-73.60941231250763,45.53488214147823,11,7,18
73bae244a5e74910ef39ad95e47d7e6e,Fullum / Holt,-73.58424894533528,45.54391953154915,11,14,25
241e9669df3c4df212819dbb4d2f63cc,3e avenue / Holt,-73.58138993382454,45.54800352985515,6,13,19
c88102464b88e2dae390420e94d969a9,de St-Vallier / St-Zotique,-73.60783427975548,45.536434338630336,4,14,18
23a2852bdcd316d3a09bc9b72aed633c,Cartier / Dandurand,-73.58594566583633,45.53923559055867,5,18,23
85c717da7306440022c12ccb771b0bde,Graham / Wicksteed,-73.64048302173615,45.51693654712809,13,5,18
57c201651dba51666c7f98afb887cb07,Mozart / Waverly,-73.61701235175133,45.5315236502754,7,8,15
a4c072a3a28ccae3ffb48dc1c461355e,Chabot / de Bellechasse,-73.59214425086974,45.5425697477813,5,13,18
e3bc8082b32ea4f2d9185551c9e96782,de Lanaudière / Bélanger,-73.60565051436424,45.54365085053057,16,5,21
4d42e407ec7212f713c24dd4ea217b87,Waverly / St-Zotique,-73.61470833420753,45.53050525974957,1,18,19
4db50e7a836ddc515ca0d69697d87e8d,15e avenue / Masson,-73.5713866353035,45.55389801568004,3,20,23
4fb0196e6cefd3c0304f2f7497e1d53a,Fabre / St-Zotique,-73.60126135876271,45.543653916207866,6,13,19
63de8e2869ba1c19473b4f0820d45595,16e avenue / St-Joseph,-73.56577143073082,45.55293611277267,4,18,22
03306a21cafcf901fa4a45504a834c72,Boyer / Bélanger,-73.60897,45.54006,4,15,19
e59c27358dc6658647b8d0be8f8c7573,St-Urbain / Beaubien,-73.61071854829788,45.52954744851231,3,12,15
8efb5a0805e2a3e9ffaaff30fb84d12b,Marie-Anne / Papineau,-73.5724139213562,45.53176697148175,4,19,23
0e65563d2226c6db5333bd73b597e709,St-André / Robin,-73.56185138225555,45.518128086513194,12,2,14
cd4c0fdebcb37039488e28460460af01,Jeanne-Mance / Beaubien,-73.61229971051216,45.527650097960205,10,3,13
416cf5d02e2213626d5df87e159af93a,Métro Place-des-Arts (du Président-Kennedy / Jeanne-Mance),-73.56881439685822,45.508204615051355,25,1,26
a2c46273aac398c46a03e72aac69153b,Marquette / Rachel,-73.5703244805336,45.52983801723605,1,11,12
cfc4f0090e99d2d5893cf2fa180ac31c,Wolfe / Robin,-73.5601159930229,45.51958082831579,4,16,20
97d3674bee845c38c126be32647c8c6a,Bourbonnière / du Mont-Royal,-73.56052905321121,45.55358456339093,3,19,22
6ecaf7d11d573ebfe1e6d00703d11552,Graham / Kindersley,-73.64694982767105,45.514080696641386,20,1,21
3cbb64215b647b4779187f72b150a036,de Maisonneuve / Mansfield SE,-73.5733064264059,45.50229349416256,1,22,23
5fc280895d73433263120a63fda937fe,McCulloch / de la Côte Ste-Catherine,-73.60060930252075,45.51577505385328,4,10,14
2c57dc3c587c73e643e570106ee6c6b2,26e avenue / Beaubien,-73.5774926841259,45.56485589064712,1,13,14
bff6b64dea26da4576eb8c91c75548b1,St-Christophe / René-Lévesque,-73.55635821819305,45.5150280816668,0,19,19
4248074bfe0e352b10c588b4c6db0b87,de Chambly / Rachel,-73.55826258659361,45.54991069359101,2,21,23
bfbed6de4427cc9ed84510fa2c5562a6,35e avenue / Beaubien,-73.573047,45.570081,7,19,26
5ae7969919d8e78a934a8cb7286dd3f5,Plymouth / Duncan,-73.66222634911537,45.50316529501043,3,12,15
5f2a393b4ee449fd5e40048b00911753,Bordeaux / Sherbrooke,-73.56302618980408,45.529914321737415,2,16,18
d750c6a972586087e3a61f5039a305cf,d'Orléans / Hochelaga,-73.54901432991028,45.55061693669672,4,15,19
9dbc225970bc3623c91fd503d77751ef,Jeanne-d'Arc / Ontario,-73.54187428951263,45.54959767887176,14,9,23
d5f8970c51111a8acd3612e60a278f47,41e avenue / Rosemont,-73.56431499123573,45.57178977666956,10,8,18
7bd0327716a2b7b7ea04361e80d53423,Parc de Beauséjour (Gouin / Henri-d'Arles),-73.730423,45.526765,7,11,18
4a0edadcaf1f36efd17948fdf1407120,12e avenue / St-Zotique,-73.589306473732,45.5568667309625,19,4,23
edde889fae7031ef9951452b3d46c13c,19e avenue / St-Zotique,-73.58564794063568,45.56168275734862,5,16,21
01f9b7e63833ad61e80a7963e2ad9b25,de Lisieux / Jean-Talon,-73.58168095350266,45.57934937043077,3,16,19
364cabb5949c7690cffca04ee3c6a4b5,de Gaspé / Dante,-73.61217230558395,45.53429782539273,7,15,22
c15a09657007898b3630f7b66f1d42ac,Davaar / de la Côte-Ste-Catherine,-73.610871,45.514379,2,12,14
1f75c2bd5876aa50df724147f470784c,de Côme / Jean-Talon,-73.57783721439773,45.58830296569168,1,13,14
1c5d4ba80389fafb75d31d3485e0487d,Alton-Goldbloom / Notre-Dame,-73.73787671327591,45.54502601340392,3,16,19
a2ff3d0c7ee4f7c8686bdafa3a4fc5e7,Bloomfield / Van Horne,-73.61328139901161,45.522745298216094,16,7,23
b575803863daa30f30a36d475b72895f,Place des Festivals ( du Président-Kennedy / de Bleury),-73.56932401657104,45.50764392965887,18,5,23
dea43e31fb751163e698d5467874eebb,de la Roche / Bélanger,-73.60760450363159,45.541669595766315,2,19,21
9acb2c0c2b48fe2e76bcbe4010af342a,Campus MIL (Outremont / Thérèse-Lavoie Roux),-73.61815363168716,45.52311432992147,16,7,23
37dfd0b2993501a80fdf81e37768141e,Le Corbusier / St-Martin O,-73.7319054454565,45.565006717407506,6,13,19
81e413363c9c2b6933f4706dd9fafc6b,Place du Canada (Peel / des Canadiens-de-Montréal),-73.56856763362885,45.49788352593901,4,22,26
658bb3c7434993bc7278b948e197aded,Dollard / Bernard,-73.61142262816429,45.51678269880724,4,17,21
840a8bdce0a97bfedb2d5eb6378b6663,de la Roche /  de Bellechasse,-73.59750330448149,45.53718135927993,6,13,19
60fb3c73c0e7c31c841d586448833ba3,11e avenue / du Souvenir,-73.70472729206085,45.56933906192115,2,11,13
17b6900c27a6d394bf754e410e736806,Ernest-Gendreau / du Mont-Royal,-73.56384828686714,45.549713734001415,15,7,22
370c80563082368ae1464ee995801961,Paré / Mountain Sights,-73.65294188261032,45.49810026070624,13,1,14
7c116c44d814279d54202eeec81ddddb,Métro Lucien-L'Allier  (Lucien l'Allier / Argyle),-73.57112377882004,45.49487159597493,1,16,17
ef2da34f39c2d63ea85001255ab20e19,Robin / 15e rue,-73.6989176273346,45.559495502858624,4,10,14
f06063d509814af631ff3637dd0ad8bc,Beaudry / Sherbrooke,-73.56539458036421,45.52303493310712,8,15,23
c57dd75c9c28e325882f666e1fe30c7a,8e avenue / Dandurand,-73.5772217810154,45.550113551561694,6,12,18
c42929dcdbfe4a38f068a2fdd3da946e,Métro Université de Montréal (Édouard-Montpetit / Louis-Collin),-73.6182689666748,45.50363996257211,0,25,25
a31b0781205466d8ec391d6e4d31a0c8,Parc Henri-Dunant (Léger / Henri-Dunant),-73.6752020941276,45.56843961893042,2,17,19
0aedabffd74cb17524a08ef1f6b336f9,Gauthier / de Lorimier,-73.56536373496056,45.53166363055749,4,15,19
7f4690e27b9b251c013b00aa5a2c1c58,Édouard-Montpetit / de Stirling,-73.615085,45.50723,0,18,18
bdcf73bbe8b7ff123838d3aaa93b7c9c,du Mans / des Alouettes,-73.68471868336201,45.58033485941123,5,17,22
584e56b6f51487bbb55cb212414c1b2d,Aylwin / Ontario,-73.54551016355799,45.544306576612755,24,2,26
38a5272f540008af3bbca0d281fa3f9c,St-Dominique / Napoléon,-73.57722043991089,45.51666442219882,13,7,20
488b08ff450837d27743c7bcd6c8a058,Place d'Youville / McGill,-73.55615437030792,45.49996470926352,4,13,17
1c05683a4675c3de48297fdef6870e62,St-Jean-Baptiste / René-Lévesque,-73.4999567270279,45.64141535746634,11,4,15
663a95a70b0a1afbb23d156aa7ac3ecb,Sabrevois / des Récollets,-73.63276362419128,45.583287878804136,3,11,14
ea5ce5ce6d6ad4ec63a593beb2540d31,Dorion / Rachel,-73.56824576854706,45.53163403743962,3,12,15
114edd30245c9b7ae8dedcc2d22fc398,Parc nature de l'Île-de-la-Visitation (Gouin / de Bruchési),-73.65595400333405,45.57833184623925,9,7,16
9b279b4355888cdc79c1b55692276c67,du Tricentenaire / Prince-Albert,-73.49191546440125,45.64954588445726,8,7,15
5428d05f2757392646e8e88bfd1efee3,Aylmer / Sherbrooke,-73.57282698154448,45.50629456823703,4,22,26
444b2c83a68220fb68006e045ccc0604,Plessis / Logan,-73.55725058932876,45.5218942750191,0,16,16
cc60da52525500f1d3b637b7b988705f,Fortune / Wellington,-73.559038,45.477923,23,2,25
3565ca57a8993b9bf335ed73042cafb8,Place du Village (St-Jean-Baptiste / Notre-Dame),-73.49011301994324,45.640002860465096,15,0,15
f9d30314d14794ea0c378ba2c1ee0c5d,Gary-Carter / St-Laurent,-73.62258464097977,45.53613488953656,28,8,36
9836aac1ee4659e9103ab4a3ac10c9e0,Métro Parc  (Hutchison / Ogilvy),-73.6243924498558,45.53035130173597,10,23,33
485d66968361b44b2fbfa4a1384d87f1,Logan / de Champlain,-73.55584256350994,45.5231943285584,0,19,19
df284d02a5abe2ca93e5885f5718f0f0,Bourgeoys / Favard,-73.55592101812363,45.47993042065731,10,17,27
ac728f271b196e19899f2323fb8d7795,Richmond / des Bassins,-73.56500297784805,45.48752158511353,15,13,28
8aa19138e54fae304dcd6f0088db07c3,Parc Chenier (de l'Aréna / Chenier),-73.5432904958725,45.60248649638568,2,13,15
88d0ae087ad02a4095488a72b673ff92,Bloomfield / Jean-Talon,-73.62411618232727,45.52745655427204,13,2,15
6086b10ac3a09a5ad176d6a32deaf0ad,René-Lévesque / Panet,-73.55219006538391,45.51862424058306,2,15,17
251c1026721c2b86f0c7b68be5992fdf,6e avenue / Villeray,-73.60589044634253,45.55873962047568,8,7,15
fec442e5bd4a6d1999980029e905394e,du Mont-Royal / Augustin-Frigon,-73.56780052185059,45.54355786336148,13,5,18
a4587d02411ea6ab69af7d1d5f8fa987,Michelet / Jean-Talon,-73.58353972434998,45.57627820285533,1,20,21
ede6b6e636d0057c3569441aad58f64c,des Bassins / du Séminaire,-73.56022328138351,45.49047561880464,19,14,33
d953df55ce2e1380f9348b449c98d4c5,Parc du Pélican (2e avenue / St-Joseph),-73.5717111825943,45.544580831168204,5,12,17
51cada9ae1043ecc00fa98b7439b11f2,Marie-Anne / de la Roche,-73.5762870311737,45.527550507601894,7,12,19
1f12261e2dfcf3c7df231a27c7e43f0a,St-Dominique / Rachel,-73.581566,45.518593,9,21,30
a57bc720128ed8a9099da4e5b069f3ef,7e avenue / St-Joseph Rosemont,-73.56936693191528,45.54710817336986,14,13,27
5aaf47dc0e0960e251b829e0aa574ed7,Jean Langlois / Fullum,-73.54575277422555,45.526499983000186,3,26,29
13a1326222ba6cc555797cbd6ba01b8a,Bibliothèque de Verdun (Brown / Bannantyne),-73.57785612344742,45.44826204820947,5,10,15
bf77b109a6eff9c654508ba2d20ffb12,LaSalle / Crawford,-73.58253550531117,45.43791516514076,2,13,15
7372f7ed2ed2e266bdc479ac49bc6392,McNamara / St-Martin O,-73.72351884841918,45.57120355585774,6,13,19
a829d7ffd9fc7790630d17dbbbf27641,Natatorium (LaSalle / Rolland),-73.57542979723802,45.4443505862464,9,17,26
37ce10146483055c24d0d49bddc32c5d,Mairie d'arrondissement LaSalle (Dupras / Jeannette),-73.66280972957611,45.429166968311485,10,5,15
839b54eac6c8b3e1f24c9427392c7456,Parc Chopin (Dumouchel / Tessier),-73.7370860205192,45.570726609302966,1,18,19
55afb3990a73681697287d73d2c86ee6,Pierre-Péladeau / du Centropolis,-73.74370649456978,45.56251175219665,5,16,21
577f06695e8ce5015eceed3a6bf0ac49,Jeanne-Mance / St-Martin O,-73.7480603903532,45.557421482389636,6,17,23
83002097940dd96fa20d8df45c2835fc,Argyle / de Verdun,-73.57191503047943,45.45301583620112,13,10,23
444448176f019fa75930cba6037f6ed8,St-Jacques / Vinet,-73.57692271471024,45.485328993998365,15,0,15
19878f499c71d91e2dc763e62bff8c7c,St-Charles / Thomas-Keefer,-73.573775,45.477605,7,12,19
a9142a6ec00960d46f5da6ad36796ffe,de Chenonceau / Chomedey,-73.75448,45.56157,9,13,22
9f499059b795e09782c2fca675a5e382,St-Joseph / 8e avenue Lachine,-73.67110446095467,45.431518914135125,12,13,25
1c51af1e97aec802172c57959d16c64f,Lionel-Groulx / George-Vanier,-73.57352435588837,45.486346321757786,8,15,23
8a258ed78afb57f3980301e5f4272f4e,8e avenue / Notre-Dame Lachine,-73.67079868912697,45.43498715540587,7,11,18
c799ff1b7971723fea262952f298e8af,Beatty / de Verdun,-73.5725748538971,45.450729976972944,8,15,23
68e6f4334e45d76f1388531c938ddce2,Duvernay / Charlevoix,-73.57487618923187,45.4820980397155,16,3,19
d2d233d7e6e100a2596281248ceb5191,Mayfield / St-Martin O,-73.75822663307189,45.553017541248565,3,15,18
3944bbaf9bac2bc4ad72222245d22821,Gloria / Dollard,-73.633883446455,45.42971096449354,10,5,15
67238639a0c8e1f08538b0473cd10170,Bel Air / St-Antoine,-73.58367975812143,45.4824297233159,1,22,23
d49558463486814195af14448d9871b2,4e avenue / de Verdun,-73.57260704040527,45.4568844514464,9,6,15
929cb3603f7f95fbba1535c38d913246,41e avenue / Victoria,-73.70242863893507,45.44053238705948,6,9,15
a6620bd5c000126bdfa2f31ec1d86934,de l'Église / Bannantyne,-73.57587933540344,45.4632535358533,4,11,15
22d4fa1ab64ac46b15dd9b31e1f577a6,Gordon / Wellington,-73.56747972971789,45.46107768438817,14,1,15
7fad188fa346f1ef366ec76e13737b13,Regina / de Verdun,-73.570769,45.467369,16,6,22
61da15b80b82561752f3270693c5165c,Turgeon / Notre-Dame,-73.58198940753937,45.478888528072076,14,3,17
1a60765c4f19eff188599f54e5216f48,Métro Place St-Henri (St-Ferdinand / St-Jacques),-73.58732163906097,45.47729315148685,16,11,27
07c7d44ac97d0906af2e27a24fd56b13,Jacques-Le Ber / de la Pointe Nord,-73.5398056358099,45.47259900304475,6,21,27
8428e54f150500bac12ed84acb4fc49e,St-Rémi / Ste Émilie,-73.58925875287241,45.46976641104386,13,13,26
ec091ad336edded3d10777e6308b26f0,Métro Lasalle (de Rushbrooke / Caisse),-73.56542240828276,45.47069642604657,2,21,23
0f9bbd42138f37400bff6baaaff859eb,Métro de l'Église (Ross / de l'Église),-73.56592163443565,45.462846046287325,17,1,18
6b1c6c5668bf007879235ca8c37ca376,Métro Verdun (Willibrord / de Verdun),-73.57209205627441,45.459487694540734,17,9,26
59108cd2763e9c1bdeacf3d17f3335f3,Hickson / Wellington,-73.56696957353051,45.46488019614746,22,5,27
dc501d66a965b984bab50cfa37ae73f2,Rose-de-Lima / Workman,-73.58099363744259,45.48026417718717,12,11,23
0daa8a40d4a613e38d2be70c6baac3d3,Panet / Ste-Catherine,-73.5548883676529,45.51999897796297,11,16,27
1082604365572209e09718f6690249b1,Ste-Claire / Pierre-Tétreault,-73.52441847324371,45.60191332161639,12,7,19
27664eb30b56774476616bd5f1ddc0de,Parc Félix-Leclerc (François-Boivin / St-Zotique),-73.56275528669356,45.5914549914687,7,7,14
14313ece3fba0c9be8615f400fd8980c,Desjardins / Ontario,-73.54087114334106,45.55118417872238,13,9,22
cd934b5b49d77a576facd6fcad9c4fcd,Montcalm / Ontario,-73.56231406331062,45.52111152278944,21,2,23
f9cff3cd7959287708ec2346fdc9f24c,Métro Lionel-Groulx (St-Jacques / Atwater),-73.57975836854166,45.48295816149219,11,22,33
0fd9694a284f367a93e09aab47f56a7d,5e avenue / Bannantyne,-73.57614,45.456365,7,7,14
cc211dcba4ef94c4a141a37ef87da2aa,Letourneux / Ste-Catherine,-73.53409996037954,45.55078357889704,8,11,19
24170e2b4988a35b835b818e6622f46e,de Grosbois / Duchesneau,-73.5312415660519,45.611230741550536,11,4,15
b4b250840906bb607fbd46aa66aa4325,Métro Joliette  (Joliette / Hochelaga),-73.5515570640564,45.54690718297082,7,10,17
f2eb7277712f252dfa429edacc393688,Métro Préfontaine (Moreau / Hochelaga),-73.5542231798172,45.541374968866094,24,6,30
8c3e8bbf15685f205ba044dbeac4960a,Peel / Notre-Dame,-73.56329441070557,45.49544692088696,5,40,45
04c57a547249150f2e0fea6c07bd3037,Letourneux / Hochelaga,-73.54660302400589,45.55465888075087,1,13,14
bcdca0295c5c26ad7854aa6c9aabc46b,Ontario / Sicard,-73.53744059801102,45.55626186680846,5,18,23
62f2158455e02b627217bff86692c592,Argyle / Bannantyne,-73.5767751932144,45.453318765468914,5,10,15
c573e32cf71119257aaf9c0dcd51bbb7,Ontario / Viau,-73.535496,45.5594818,3,16,19
576e0d3e08c4c2a9ec39b3228ac9b91e,Souligny / Desmarteau,-73.51611837744713,45.60444089974122,9,6,15
a0dafca2160e6e43d700ba63c07a7af2,Parc Lalancette (de Rouen / Valois),-73.5471260547638,45.54814504700217,11,10,21
b70ce7493bae1388aa38f66e6e8434f1,Métro Pie-IX (Pierre-de-Coubertin / Desjardins),-73.55137467384337,45.554373399819674,8,23,31
087ebaee08c22fcceddf4c659711fc06,Montcalm / de Maisonneuve,-73.55788965214742,45.519131967116216,15,4,19
3907c9dd03e1eb2b87e60ee8e44cc076,Métro Beaudry (Beaudry / Ste-Catherine),-73.55593845248222,45.51888453178292,9,12,21
2ac881e707deb129d22c277981b83221,des Ormeaux / Notre-Dame,-73.51226069033146,45.59926552299961,5,18,23
0dc51758d1fa3f735ae6aceec2ebbccd,Ste-Catherine / Dezery,-73.54099988937377,45.539385081961676,10,9,19
2032711148d8591691b99033ef8cb1c8,Métro Assomption (Chauveau / de l'Assomption),-73.548081,45.569789,2,21,23
2d1688ea5fe9eda664f3bbb9ac5be483,André-Laurendeau / Rachel,-73.56256484985352,45.54303187243879,16,5,21
392420a4d81c444ab82f2c51172413a5,Métro Cadillac (Cadillac / Sherbrooke),-73.54647415224463,45.57683333463968,2,16,18
0c9cd68aa1bd69a080463ce7f302337c,du Parc-Lafontaine / Rachel,-73.57424452900887,45.52551168509886,12,7,19
c20d24982078fd1c7a0d33848a09ae70,Aird / Pierre-de-Coubertin,-73.5480573177665,45.55892530967948,10,5,15
