category,latitude,longitude,POI,station
restaurant,43.2548127612063,-79.8909067737901,Aberdeen Tavern,21
restaurant,43.2548127612063,-79.8909067737901,Donut Monster,21
restaurant,43.2548127612063,-79.8909067737901,The Burnt Tongue,21
restaurant,43.2548127612063,-79.8909067737901,Ray's Place the Boat House,21
restaurant,43.2548127612063,-79.8909067737901,AMO Gelato Caffe,21
restaurant,43.2548127612063,-79.8909067737901,My Dog's Cafe & Bar,21
restaurant,43.2548127612063,-79.8909067737901,CIMA Enoteca,21
restaurant,43.2548127612063,-79.8909067737901,Dundurn Market,21
park,43.26246012002058,-79.92224670946598,Parking Lot I,22
park,43.26246012002058,-79.92224670946598,Health Sciences Complex Parking Structure,22
park,43.26246012002058,-79.92224670946598,Security & Parking Svc,22
park,43.26246012002058,-79.92224670946598,Parking Lot a,22
park,43.26246012002058,-79.92224670946598,West Park Animal Hospital,22
park,43.26246012002058,-79.92224670946598,Hamilton Car Parks Ltd,22
park,43.26246012002058,-79.92224670946598,Toronto Green P Parking,22
restaurant,43.26246012002058,-79.92224670946598,Willy Dog,22
restaurant,43.26246012002058,-79.92224670946598,Pinks Burgers,22
restaurant,43.26246012002058,-79.92224670946598,Maple Leaf Pancake House,22
restaurant,43.26246012002058,-79.92224670946598,Tally Ho Restaurants,22
restaurant,43.26246012002058,-79.92224670946598,McMaster Children's Hospital Cafeteria,22
restaurant,43.26246012002058,-79.92224670946598,Subway,22
restaurant,43.26246012002058,-79.92224670946598,Corner Cafe,22
restaurant,43.26246012002058,-79.92224670946598,Dough Box Pizza and Pasta,22
restaurant,43.26246012002058,-79.92224670946598,Boston Pizza,22
restaurant,43.26246012002058,-79.92224670946598,Beijing Hut,22
park,43.26053126154136,-79.91824820637703,Health Sciences Complex Parking Structure,23
park,43.26053126154136,-79.91824820637703,Parking Lot I,23
park,43.26053126154136,-79.91824820637703,Parking Lot a,23
park,43.26053126154136,-79.91824820637703,Security & Parking Svc,23
park,43.26053126154136,-79.91824820637703,TCBY,23
park,43.26053126154136,-79.91824820637703,Hamilton Car Parks Ltd,23
park,43.26053126154136,-79.91824820637703,Toronto Green P Parking,23
park,43.26053126154136,-79.91824820637703,Churchill Park Clubhouse,23
restaurant,43.26053126154136,-79.91824820637703,Pinks Burgers,23
restaurant,43.26053126154136,-79.91824820637703,Corner Cafe,23
restaurant,43.26053126154136,-79.91824820637703,Subway,23
restaurant,43.26053126154136,-79.91824820637703,Willy Dog,23
restaurant,43.26053126154136,-79.91824820637703,Williams Coffee Pub,23
restaurant,43.26053126154136,-79.91824820637703,Cedars,23
restaurant,43.26053126154136,-79.91824820637703,Gino's Pizza,23
restaurant,43.26053126154136,-79.91824820637703,Maple Leaf Pancake House,23
restaurant,43.26053126154136,-79.91824820637703,Tally Ho Restaurants,23
restaurant,43.26053126154136,-79.91824820637703,South China Chinese Food,23
park,43.2599690032886,-79.922358671032,Alexander Park,24
park,43.2599690032886,-79.922358671032,Parking Lot I,24
park,43.2599690032886,-79.922358671032,Health Sciences Complex Parking Structure,24
park,43.2599690032886,-79.922358671032,Security & Parking Svc,24
park,43.2599690032886,-79.922358671032,Parking Lot a,24
park,43.2599690032886,-79.922358671032,West Park Animal Hospital,24
park,43.2599690032886,-79.922358671032,Hamilton Car Parks Ltd,24
park,43.2599690032886,-79.922358671032,Toronto Green P Parking,24
park,43.2599690032886,-79.922358671032,Churchill Park Clubhouse,24
restaurant,43.2599690032886,-79.922358671032,Maple Leaf Pancake House,24
restaurant,43.2599690032886,-79.922358671032,Pinks Burgers,24
restaurant,43.2599690032886,-79.922358671032,Tally Ho Restaurants,24
restaurant,43.2599690032886,-79.922358671032,McMaster Children's Hospital Cafeteria,24
restaurant,43.2599690032886,-79.922358671032,Subway,24
restaurant,43.2599690032886,-79.922358671032,Dough Box Pizza and Pasta,24
restaurant,43.2599690032886,-79.922358671032,Beijing Hut,24
restaurant,43.2599690032886,-79.922358671032,Tahinis Restaurant,24
restaurant,43.2599690032886,-79.922358671032,Cedars,24
restaurant,43.2599690032886,-79.922358671032,Corner Cafe,24
park,43.258038792898375,-79.91978779435158,Alexander Park,25
park,43.258038792898375,-79.91978779435158,Health Sciences Complex Parking Structure,25
park,43.258038792898375,-79.91978779435158,Parking Lot I,25
park,43.258038792898375,-79.91978779435158,Security & Parking Svc,25
park,43.258038792898375,-79.91978779435158,Parking Lot a,25
park,43.258038792898375,-79.91978779435158,West Park Animal Hospital,25
park,43.258038792898375,-79.91978779435158,Churchill Park Clubhouse,25
park,43.258038792898375,-79.91978779435158,Hamilton Car Parks Ltd,25
park,43.258038792898375,-79.91978779435158,Toronto Green P Parking,25
restaurant,43.258038792898375,-79.91978779435158,Pinks Burgers,25
restaurant,43.258038792898375,-79.91978779435158,Subway,25
restaurant,43.258038792898375,-79.91978779435158,Cedars,25
restaurant,43.258038792898375,-79.91978779435158,Williams Coffee Pub,25
restaurant,43.258038792898375,-79.91978779435158,Gino's Pizza,25
restaurant,43.258038792898375,-79.91978779435158,Maple Leaf Pancake House,25
restaurant,43.258038792898375,-79.91978779435158,Tally Ho Restaurants,25
restaurant,43.258038792898375,-79.91978779435158,Corner Cafe,25
restaurant,43.258038792898375,-79.91978779435158,McMaster Children's Hospital Cafeteria,25
restaurant,43.258038792898375,-79.91978779435158,Dough Box Pizza and Pasta,25
park,43.2662112220324,-79.8993094512,Princess Point,26
park,43.2662112220324,-79.8993094512,Jackson Park,26
park,43.2662112220324,-79.8993094512,Cathedral Dog Park,26
park,43.2662112220324,-79.8993094512,Churchill Park Soccer Fields,26
park,43.2662112220324,-79.8993094512,Nannaa Persian Eatery,26
park,43.2662112220324,-79.8993094512,TCBY,26
park,43.2662112220324,-79.8993094512,Kay Drage Park,26
park,43.2662112220324,-79.8993094512,Churchill Park Clubhouse,26
park,43.2662112220324,-79.8993094512,Kay Drage Park,26
restaurant,43.2662112220324,-79.8993094512,Valentino's Restaurant,26
restaurant,43.2662112220324,-79.8993094512,Delirious Burger Co,26
restaurant,43.2662112220324,-79.8993094512,Lava Pizza & Wings,26
restaurant,43.2662112220324,-79.8993094512,Hamilton Kosher,26
restaurant,43.2662112220324,-79.8993094512,Saigon Asian Restaurant,26
restaurant,43.2662112220324,-79.8993094512,Phin Coffee Bar,26
restaurant,43.2662112220324,-79.8993094512,Westdale Delicatessen,26
restaurant,43.2662112220324,-79.8993094512,Burrito Bandidos,26
restaurant,43.2662112220324,-79.8993094512,Subway,26
restaurant,43.2662112220324,-79.8993094512,Second Cup Coffee Co,26
park,43.2630174571678,-79.9009418422827,Jackson Park,27
park,43.2630174571678,-79.9009418422827,Cathedral Dog Park,27
park,43.2630174571678,-79.9009418422827,Nannaa Persian Eatery,27
park,43.2630174571678,-79.9009418422827,TCBY,27
park,43.2630174571678,-79.9009418422827,Churchill Park Soccer Fields,27
park,43.2630174571678,-79.9009418422827,McMaster Innovation Park,27
park,43.2630174571678,-79.9009418422827,Churchill Park Clubhouse,27
park,43.2630174571678,-79.9009418422827,Kay Drage Park,27
park,43.2630174571678,-79.9009418422827,Toronto Green P Parking,27
park,43.2630174571678,-79.9009418422827,Kay Drage Park,27
restaurant,43.2630174571678,-79.9009418422827,Valentino's Restaurant,27
restaurant,43.2630174571678,-79.9009418422827,Lava Pizza & Wings,27
restaurant,43.2630174571678,-79.9009418422827,Hamilton Kosher,27
restaurant,43.2630174571678,-79.9009418422827,Westdale Delicatessen,27
restaurant,43.2630174571678,-79.9009418422827,Delirious Burger Co,27
restaurant,43.2630174571678,-79.9009418422827,Saigon Asian Restaurant,27
restaurant,43.2630174571678,-79.9009418422827,Second Cup Coffee Co,27
restaurant,43.2630174571678,-79.9009418422827,Burrito Bandidos,27
restaurant,43.2630174571678,-79.9009418422827,Phin Coffee Bar,27
restaurant,43.2630174571678,-79.9009418422827,Subway,27
park,43.2460802627748,-79.90823779724,Cliffview Park,28
park,43.25656885270854,-79.9011692404747,Cathedral Dog Park,29
park,43.25656885270854,-79.9011692404747,Earl Kitchener School,29
park,43.25656885270854,-79.9011692404747,McMaster Innovation Park,29
park,43.25656885270854,-79.9011692404747,TCBY,29
park,43.25656885270854,-79.9011692404747,Nannaa Persian Eatery,29
park,43.25656885270854,-79.9011692404747,Mcmaster Inovation Park,29
park,43.25656885270854,-79.9011692404747,Park Auto Sales & Service,29
park,43.25656885270854,-79.9011692404747,Churchill Park Clubhouse,29
park,43.25656885270854,-79.9011692404747,Churchill Park Clubhouse,29
park,43.25656885270854,-79.9011692404747,Toronto Green P Parking,29
restaurant,43.25656885270854,-79.9011692404747,Papa John's Pizza,29
restaurant,43.25656885270854,-79.9011692404747,Pizza Pizza,29
restaurant,43.25656885270854,-79.9011692404747,Masala Corner,29
restaurant,43.25656885270854,-79.9011692404747,Delirious Burger Co,29
restaurant,43.25656885270854,-79.9011692404747,Saigon Asian Restaurant,29
restaurant,43.25656885270854,-79.9011692404747,Valentino's Restaurant,29
restaurant,43.25656885270854,-79.9011692404747,Aberdeen Tavern,29
restaurant,43.25656885270854,-79.9011692404747,Cake and Loaf Bakery,29
restaurant,43.25656885270854,-79.9011692404747,Burrito Bandidos,29
restaurant,43.25656885270854,-79.9011692404747,Basilique,29
park,43.2621672804245,-79.8964982026467,Jackson Park,30
park,43.2621672804245,-79.8964982026467,Cathedral Dog Park,30
park,43.2621672804245,-79.8964982026467,Hill Street Dog Park,30
park,43.2621672804245,-79.8964982026467,Nannaa Persian Eatery,30
park,43.2621672804245,-79.8964982026467,TCBY,30
park,43.2621672804245,-79.8964982026467,Kay Drage Park,30
park,43.2621672804245,-79.8964982026467,McMaster Innovation Park,30
park,43.2621672804245,-79.8964982026467,Churchill Park Soccer Fields,30
park,43.2621672804245,-79.8964982026467,Churchill Park Clubhouse,30
park,43.2621672804245,-79.8964982026467,Kay Drage Park,30
restaurant,43.2621672804245,-79.8964982026467,Valentino's Restaurant,30
restaurant,43.2621672804245,-79.8964982026467,Phin Coffee Bar,30
restaurant,43.2621672804245,-79.8964982026467,Hamilton Kosher,30
restaurant,43.2621672804245,-79.8964982026467,Pizza Pizza,30
restaurant,43.2621672804245,-79.8964982026467,Delirious Burger Co,30
restaurant,43.2621672804245,-79.8964982026467,Lava Pizza & Wings,30
restaurant,43.2621672804245,-79.8964982026467,Newsday Cafe,30
restaurant,43.2621672804245,-79.8964982026467,Masala Corner,30
restaurant,43.2621672804245,-79.8964982026467,Westdale Delicatessen,30
restaurant,43.2621672804245,-79.8964982026467,Mr Dumpling Express,30
park,43.251458458949,-79.89265590906143,Highland Gardens Park,31
park,43.251458458949,-79.89265590906143,HAAA Park,31
park,43.251458458949,-79.89265590906143,Beulah Park,31
park,43.251458458949,-79.89265590906143,Mapleside Park,31
park,43.251458458949,-79.89265590906143,Hill Street Dog Park,31
park,43.251458458949,-79.89265590906143,Earl Kitchener School,31
park,43.251458458949,-79.89265590906143,McMaster Innovation Park,31
park,43.251458458949,-79.89265590906143,Park Auto Sales & Service,31
park,43.251458458949,-79.89265590906143,Mcmaster Inovation Park,31
park,43.251458458949,-79.89265590906143,P G B Parking Solutions,31
restaurant,43.251458458949,-79.89265590906143,Aberdeen Tavern,31
restaurant,43.251458458949,-79.89265590906143,Cake and Loaf Bakery,31
restaurant,43.251458458949,-79.89265590906143,Dundurn Market,31
restaurant,43.251458458949,-79.89265590906143,Earth to Table Bread Bar,31
restaurant,43.251458458949,-79.89265590906143,Donut Monster,31
restaurant,43.251458458949,-79.89265590906143,The Burnt Tongue,31
restaurant,43.251458458949,-79.89265590906143,My Dog's Cafe & Bar,31
restaurant,43.251458458949,-79.89265590906143,AMO Gelato Caffe,31
restaurant,43.251458458949,-79.89265590906143,CIMA Enoteca,31
restaurant,43.251458458949,-79.89265590906143,Delirious Burger Co,31
park,43.2465214141618,-79.8947787566411,Highland Gardens Park,32
park,43.2465214141618,-79.8947787566411,Beulah Park,32
park,43.2465214141618,-79.8947787566411,Mapleside Park,32
park,43.2465214141618,-79.8947787566411,Earl Kitchener School,32
park,43.2465214141618,-79.8947787566411,Mohawk parking lot,32
restaurant,43.2465214141618,-79.8947787566411,Aberdeen Tavern,32
restaurant,43.2465214141618,-79.8947787566411,Cake and Loaf Bakery,32
restaurant,43.2465214141618,-79.8947787566411,Earth to Table Bread Bar,32
restaurant,43.2465214141618,-79.8947787566411,Dundurn Market,32
restaurant,43.2465214141618,-79.8947787566411,Donut Monster,32
park,43.26547419149645,-79.94765996932983,Dundas Driving Park,33
park,43.26547419149645,-79.94765996932983,Central Public School Playground,33
park,43.26547419149645,-79.94765996932983,RBC Royal Bank,33
park,43.26547419149645,-79.94765996932983,Parkside High School,33
restaurant,43.26547419149645,-79.94765996932983,Subway,33
restaurant,43.26547419149645,-79.94765996932983,McDonald's,33
restaurant,43.26547419149645,-79.94765996932983,Ya'd Never Know Bakery,33
restaurant,43.26547419149645,-79.94765996932983,Pizza Pizza,33
restaurant,43.26547419149645,-79.94765996932983,McDonald's,33
restaurant,43.26547419149645,-79.94765996932983,Chan's Chinese Restaurant,33
restaurant,43.26547419149645,-79.94765996932983,Pita Pit,33
restaurant,43.26547419149645,-79.94765996932983,Hamilton Air Force Association,33
restaurant,43.26547419149645,-79.94765996932983,Detour Roaster's Cafe,33
restaurant,43.26547419149645,-79.94765996932983,Little Asia,33
park,43.2729912871819,-79.8945270389426,Princess Point,34
park,43.2729912871819,-79.8945270389426,Churchill Park Soccer Fields,34
park,43.2729912871819,-79.8945270389426,Kay Drage Park,34
park,43.2729912871819,-79.8945270389426,Kay Drage Park,34
park,43.2729912871819,-79.8945270389426,Harvey Park,34
park,43.25650634283747,-79.88345324993132,HAAA Park,35
park,43.25650634283747,-79.88345324993132,Chedoke park,35
park,43.25650634283747,-79.88345324993132,City Hall Parkette,35
park,43.25650634283747,-79.88345324993132,Durand Park,35
park,43.25650634283747,-79.88345324993132,Jackson Park,35
park,43.25650634283747,-79.88345324993132,HAAA Grounds,35
park,43.25650634283747,-79.88345324993132,Mapleside Park,35
park,43.25650634283747,-79.88345324993132,Hill Street Dog Park,35
park,43.25650634283747,-79.88345324993132,Premier Fitness Parking Lot,35
park,43.25650634283747,-79.88345324993132,The George Hamilton,35
restaurant,43.25650634283747,-79.88345324993132,The Burnt Tongue,35
restaurant,43.25650634283747,-79.88345324993132,AMO Gelato Caffe,35
restaurant,43.25650634283747,-79.88345324993132,Beasley House Bistro,35
restaurant,43.25650634283747,-79.88345324993132,Smoke's Poutinerie,35
restaurant,43.25650634283747,-79.88345324993132,Earth to Table Bread Bar,35
restaurant,43.25650634283747,-79.88345324993132,La Luna Restaurant Downtown,35
restaurant,43.25650634283747,-79.88345324993132,Donut Monster,35
restaurant,43.25650634283747,-79.88345324993132,Delirious Burger Co,35
restaurant,43.25650634283747,-79.88345324993132,CIMA Enoteca,35
restaurant,43.25650634283747,-79.88345324993132,Wimpy's Diner,35
park,43.2546745875963,-79.9208028150996,Alexander Park,36
park,43.2546745875963,-79.9208028150996,Parking Lot I,36
park,43.2546745875963,-79.9208028150996,Health Sciences Complex Parking Structure,36
park,43.2546745875963,-79.9208028150996,Security & Parking Svc,36
park,43.2546745875963,-79.9208028150996,Parking Lot a,36
park,43.2546745875963,-79.9208028150996,West Park Animal Hospital,36
park,43.2546745875963,-79.9208028150996,Churchill Park Clubhouse,36
restaurant,43.2546745875963,-79.9208028150996,Pinks Burgers,36
restaurant,43.2546745875963,-79.9208028150996,Subway,36
restaurant,43.2546745875963,-79.9208028150996,Maple Leaf Pancake House,36
restaurant,43.2546745875963,-79.9208028150996,Tally Ho Restaurants,36
restaurant,43.2546745875963,-79.9208028150996,Williams Coffee Pub,36
restaurant,43.2546745875963,-79.9208028150996,Gino's Pizza,36
restaurant,43.2546745875963,-79.9208028150996,Cedars,36
restaurant,43.2546745875963,-79.9208028150996,Dough Box Pizza and Pasta,36
restaurant,43.2546745875963,-79.9208028150996,Beijing Hut,36
restaurant,43.2546745875963,-79.9208028150996,McMaster Children's Hospital Cafeteria,36
park,43.26201477888108,-79.90508794784544,Nannaa Persian Eatery,37
park,43.26201477888108,-79.90508794784544,TCBY,37
park,43.26201477888108,-79.90508794784544,Churchill Park Clubhouse,37
park,43.26201477888108,-79.90508794784544,McMaster Innovation Park,37
park,43.26201477888108,-79.90508794784544,Churchill Park Soccer Fields,37
park,43.26201477888108,-79.90508794784544,Toronto Green P Parking,37
park,43.26201477888108,-79.90508794784544,Hamilton Car Parks Ltd,37
park,43.26201477888108,-79.90508794784544,Mcmaster Inovation Park,37
park,43.26201477888108,-79.90508794784544,Churchill Park Clubhouse,37
restaurant,43.26201477888108,-79.90508794784544,Delirious Burger Co,37
restaurant,43.26201477888108,-79.90508794784544,Saigon Asian Restaurant,37
restaurant,43.26201477888108,-79.90508794784544,Burrito Bandidos,37
restaurant,43.26201477888108,-79.90508794784544,Subway,37
restaurant,43.26201477888108,-79.90508794784544,Second Cup Coffee Co,37
restaurant,43.26201477888108,-79.90508794784544,Basilique,37
restaurant,43.26201477888108,-79.90508794784544,Nannaa Persian Eatery,37
restaurant,43.26201477888108,-79.90508794784544,The Burnt Tongue,37
restaurant,43.26201477888108,-79.90508794784544,Pizza Nova,37
restaurant,43.26201477888108,-79.90508794784544,Dragon Court Restaurant,37
park,43.2627159943772,-79.90359663963316,Cathedral Dog Park,38
park,43.2627159943772,-79.90359663963316,Nannaa Persian Eatery,38
park,43.2627159943772,-79.90359663963316,TCBY,38
park,43.2627159943772,-79.90359663963316,Churchill Park Clubhouse,38
park,43.2627159943772,-79.90359663963316,Churchill Park Soccer Fields,38
park,43.2627159943772,-79.90359663963316,McMaster Innovation Park,38
park,43.2627159943772,-79.90359663963316,Toronto Green P Parking,38
park,43.2627159943772,-79.90359663963316,Hamilton Car Parks Ltd,38
park,43.2627159943772,-79.90359663963316,Mcmaster Inovation Park,38
park,43.2627159943772,-79.90359663963316,Churchill Park Clubhouse,38
restaurant,43.2627159943772,-79.90359663963316,Delirious Burger Co,38
restaurant,43.2627159943772,-79.90359663963316,Saigon Asian Restaurant,38
restaurant,43.2627159943772,-79.90359663963316,Second Cup Coffee Co,38
restaurant,43.2627159943772,-79.90359663963316,Weil's of Westdale Bakery,38
restaurant,43.2627159943772,-79.90359663963316,Subway,38
restaurant,43.2627159943772,-79.90359663963316,Burrito Bandidos,38
restaurant,43.2627159943772,-79.90359663963316,Dragon Court Restaurant,38
restaurant,43.2627159943772,-79.90359663963316,Valentino's Restaurant,38
restaurant,43.2627159943772,-79.90359663963316,Westdale Delicatessen,38
restaurant,43.2627159943772,-79.90359663963316,Nannaa Persian Eatery,38
park,43.2521423210113,-79.9222158171462,Alexander Park,39
park,43.2521423210113,-79.9222158171462,Parking Lot I,39
park,43.2521423210113,-79.9222158171462,Health Sciences Complex Parking Structure,39
park,43.2521423210113,-79.9222158171462,West Park Animal Hospital,39
park,43.2521423210113,-79.9222158171462,Churchill Park Clubhouse,39
restaurant,43.2521423210113,-79.9222158171462,Pinks Burgers,39
restaurant,43.2521423210113,-79.9222158171462,Maple Leaf Pancake House,39
restaurant,43.2521423210113,-79.9222158171462,Tally Ho Restaurants,39
restaurant,43.2521423210113,-79.9222158171462,Subway,39
restaurant,43.2521423210113,-79.9222158171462,Boston Pizza,39
restaurant,43.2521423210113,-79.9222158171462,Beijing Hut,39
restaurant,43.2521423210113,-79.9222158171462,Dough Box Pizza and Pasta,39
restaurant,43.2521423210113,-79.9222158171462,Williams Coffee Pub,39
restaurant,43.2521423210113,-79.9222158171462,Gino's Pizza,39
restaurant,43.2521423210113,-79.9222158171462,Cedars,39
park,43.2622271626907,-79.9133658840373,Health Sciences Complex Parking Structure,40
park,43.2622271626907,-79.9133658840373,Parking Lot I,40
park,43.2622271626907,-79.9133658840373,TCBY,40
park,43.2622271626907,-79.9133658840373,Nannaa Persian Eatery,40
park,43.2622271626907,-79.9133658840373,Parking Lot a,40
park,43.2622271626907,-79.9133658840373,Hamilton Car Parks Ltd,40
park,43.2622271626907,-79.9133658840373,Toronto Green P Parking,40
park,43.2622271626907,-79.9133658840373,Security & Parking Svc,40
park,43.2622271626907,-79.9133658840373,Churchill Park Clubhouse,40
park,43.2622271626907,-79.9133658840373,Churchill Park Clubhouse,40
restaurant,43.2622271626907,-79.9133658840373,Saigon Asian Restaurant,40
restaurant,43.2622271626907,-79.9133658840373,Basilique,40
restaurant,43.2622271626907,-79.9133658840373,Delirious Burger Co,40
restaurant,43.2622271626907,-79.9133658840373,Pita Pit,40
restaurant,43.2622271626907,-79.9133658840373,Burrito Bandidos,40
restaurant,43.2622271626907,-79.9133658840373,Pinks Burgers,40
restaurant,43.2622271626907,-79.9133658840373,Willy Dog,40
restaurant,43.2622271626907,-79.9133658840373,Corner Cafe,40
restaurant,43.2622271626907,-79.9133658840373,Subway,40
restaurant,43.2622271626907,-79.9133658840373,Mr. Sub,40
park,43.26202552179778,-79.91026729345322,Health Sciences Complex Parking Structure,41
park,43.26202552179778,-79.91026729345322,Parking Lot I,41
park,43.26202552179778,-79.91026729345322,TCBY,41
park,43.26202552179778,-79.91026729345322,Nannaa Persian Eatery,41
park,43.26202552179778,-79.91026729345322,Toronto Green P Parking,41
park,43.26202552179778,-79.91026729345322,Parking Lot a,41
park,43.26202552179778,-79.91026729345322,Hamilton Car Parks Ltd,41
park,43.26202552179778,-79.91026729345322,Churchill Park Clubhouse,41
park,43.26202552179778,-79.91026729345322,Security & Parking Svc,41
park,43.26202552179778,-79.91026729345322,Churchill Park Soccer Fields,41
restaurant,43.26202552179778,-79.91026729345322,Saigon Asian Restaurant,41
restaurant,43.26202552179778,-79.91026729345322,Basilique,41
restaurant,43.26202552179778,-79.91026729345322,Delirious Burger Co,41
restaurant,43.26202552179778,-79.91026729345322,Pita Pit,41
restaurant,43.26202552179778,-79.91026729345322,Burrito Bandidos,41
restaurant,43.26202552179778,-79.91026729345322,Subway,41
restaurant,43.26202552179778,-79.91026729345322,Smoke's Poutinerie Inc,41
restaurant,43.26202552179778,-79.91026729345322,Chung Chun Rice Hotdog,41
restaurant,43.26202552179778,-79.91026729345322,The Express Italian Eatery,41
restaurant,43.26202552179778,-79.91026729345322,Second Cup Coffee Co,41
park,43.2599031676959,-79.9264810904732,Alexander Park,42
park,43.2599031676959,-79.9264810904732,Parking Lot I,42
park,43.2599031676959,-79.9264810904732,Health Sciences Complex Parking Structure,42
park,43.2599031676959,-79.9264810904732,Security & Parking Svc,42
park,43.2599031676959,-79.9264810904732,West Park Animal Hospital,42
park,43.2599031676959,-79.9264810904732,Parking Lot a,42
park,43.2599031676959,-79.9264810904732,WestPark Towers,42
park,43.2599031676959,-79.9264810904732,Park Insurance,42
restaurant,43.2599031676959,-79.9264810904732,Tally Ho Restaurants,42
restaurant,43.2599031676959,-79.9264810904732,Boston Pizza,42
restaurant,43.2599031676959,-79.9264810904732,Maple Leaf Pancake House,42
restaurant,43.2599031676959,-79.9264810904732,Tahinis Restaurant,42
restaurant,43.2599031676959,-79.9264810904732,Joya Restaurant,42
restaurant,43.2599031676959,-79.9264810904732,Wendy's,42
restaurant,43.2599031676959,-79.9264810904732,McMaster Children's Hospital Cafeteria,42
restaurant,43.2599031676959,-79.9264810904732,Mr. Gao's Chinese Restaurant and Bubble Tea,42
restaurant,43.2599031676959,-79.9264810904732,Beijing Hut,42
restaurant,43.2599031676959,-79.9264810904732,Dough Box Pizza and Pasta,42
park,43.2605367847852,-79.9092948353051,Health Sciences Complex Parking Structure,43
park,43.2605367847852,-79.9092948353051,TCBY,43
park,43.2605367847852,-79.9092948353051,Nannaa Persian Eatery,43
park,43.2605367847852,-79.9092948353051,Toronto Green P Parking,43
park,43.2605367847852,-79.9092948353051,Parking Lot a,43
park,43.2605367847852,-79.9092948353051,Hamilton Car Parks Ltd,43
park,43.2605367847852,-79.9092948353051,McMaster Innovation Park,43
park,43.2605367847852,-79.9092948353051,Churchill Park Clubhouse,43
park,43.2605367847852,-79.9092948353051,Churchill Park Clubhouse,43
park,43.2605367847852,-79.9092948353051,Mcmaster Inovation Park,43
restaurant,43.2605367847852,-79.9092948353051,Basilique,43
restaurant,43.2605367847852,-79.9092948353051,Saigon Asian Restaurant,43
restaurant,43.2605367847852,-79.9092948353051,Pita Pit,43
restaurant,43.2605367847852,-79.9092948353051,Delirious Burger Co,43
restaurant,43.2605367847852,-79.9092948353051,Burrito Bandidos,43
restaurant,43.2605367847852,-79.9092948353051,Smoke's Poutinerie Inc,43
restaurant,43.2605367847852,-79.9092948353051,Chung Chun Rice Hotdog,43
restaurant,43.2605367847852,-79.9092948353051,Subway,43
restaurant,43.2605367847852,-79.9092948353051,The Express Italian Eatery,43
restaurant,43.2605367847852,-79.9092948353051,Caribbean Flavah,43
park,43.2535916384655,-79.9166152756283,Alexander Park,44
park,43.2535916384655,-79.9166152756283,Health Sciences Complex Parking Structure,44
park,43.2535916384655,-79.9166152756283,Parking Lot I,44
park,43.2535916384655,-79.9166152756283,Parking Lot a,44
park,43.2535916384655,-79.9166152756283,Churchill Park Clubhouse,44
park,43.2535916384655,-79.9166152756283,Toronto Green P Parking,44
restaurant,43.2535916384655,-79.9166152756283,Pinks Burgers,44
restaurant,43.2535916384655,-79.9166152756283,Subway,44
restaurant,43.2535916384655,-79.9166152756283,Williams Coffee Pub,44
restaurant,43.2535916384655,-79.9166152756283,Gino's Pizza,44
restaurant,43.2535916384655,-79.9166152756283,South China Chinese Food,44
restaurant,43.2535916384655,-79.9166152756283,Cedars,44
restaurant,43.2535916384655,-79.9166152756283,Maple Leaf Pancake House,44
restaurant,43.2535916384655,-79.9166152756283,Tally Ho Restaurants,44
restaurant,43.2535916384655,-79.9166152756283,Mr. Sub,44
restaurant,43.2535916384655,-79.9166152756283,Corner Cafe,44
park,43.2585671813327,-79.90785866975784,Health Sciences Complex Parking Structure,45
park,43.2585671813327,-79.90785866975784,TCBY,45
park,43.2585671813327,-79.90785866975784,Nannaa Persian Eatery,45
park,43.2585671813327,-79.90785866975784,McMaster Innovation Park,45
park,43.2585671813327,-79.90785866975784,Toronto Green P Parking,45
park,43.2585671813327,-79.90785866975784,Churchill Park Clubhouse,45
park,43.2585671813327,-79.90785866975784,Parking Lot a,45
park,43.2585671813327,-79.90785866975784,Churchill Park Clubhouse,45
park,43.2585671813327,-79.90785866975784,Mcmaster Inovation Park,45
park,43.2585671813327,-79.90785866975784,Hamilton Car Parks Ltd,45
restaurant,43.2585671813327,-79.90785866975784,Basilique,45
restaurant,43.2585671813327,-79.90785866975784,Saigon Asian Restaurant,45
restaurant,43.2585671813327,-79.90785866975784,Delirious Burger Co,45
restaurant,43.2585671813327,-79.90785866975784,Burrito Bandidos,45
restaurant,43.2585671813327,-79.90785866975784,Pita Pit,45
restaurant,43.2585671813327,-79.90785866975784,Porcelain Hotpot & Lounge,45
restaurant,43.2585671813327,-79.90785866975784,Caribbean Flavah,45
restaurant,43.2585671813327,-79.90785866975784,Smoke's Poutinerie Inc,45
restaurant,43.2585671813327,-79.90785866975784,Chung Chun Rice Hotdog,45
restaurant,43.2585671813327,-79.90785866975784,Subway,45
park,43.26595632543361,-79.95375394821166,Dundas Driving Park,46
park,43.26595632543361,-79.95375394821166,"Off Leash Dog Park, Valley Road and York Road",46
park,43.26595632543361,-79.95375394821166,Central Public School Playground,46
park,43.26595632543361,-79.95375394821166,RBC Royal Bank,46
park,43.26595632543361,-79.95375394821166,Matilda Street Natural Playground,46
park,43.26595632543361,-79.95375394821166,"Parks and Recreation, Hamilton , Dundas Lions Memorial Community Centre",46
park,43.26595632543361,-79.95375394821166,Warren Park,46
park,43.26595632543361,-79.95375394821166,Parkside High School,46
park,43.26595632543361,-79.95375394821166,Central Park School,46
restaurant,43.26595632543361,-79.95375394821166,Detour Roaster's Cafe,46
